dt,acc_x,acc_y,acc_z,vel_N,vel_E,vel_D,pos_N,pos_E,pos_D,rot_x,rot_y,rot_z,lat,lon,alt,pressure,state,battery,ign1_cont,ign2_cont,ign3_cont,ign4_cont,ign1_state,ign2_state,ign3_state,ign4_state,gps_fix,gps_sats,height,h,State2,gps_h,Sats 2,rotx,,rotz
20015,"-2,264584","6,075642","-9,424245",0,0,"-26,78298","262,6423","-121,6729","614,6884","350,6526","96,67898","69,79198","50,33574683","19,53275517","974,5",91608,3,"7,64",0,0,0,0,0,0,0,0,1,10,"842,2186422","612,9580876",600,"635,6000061",1000,"300,2397",,
20751,"-3,26254","4,182564","-9,795578",0,0,"-26,95996","262,6237","-121,4831","614,2159","350,5313","97,22874","66,89516","50,335747","19,5327525","973,5999756",91617,3,"7,64",0,0,0,0,0,0,0,0,1,10,"841,4057713","612,1452167",600,"634,6999817",1000,"300,1184",,
20441,"-0,5219333","2,376622","-10,65218",0,0,"-27,14549","262,6237","-121,4831","613,734","350,368","97,87096","64,12875","50,335747","19,5327525","973,5999756",91626,3,"7,64",0,0,0,0,0,0,0,0,1,10,"840,5929651","611,3324105",600,"634,6999817",1000,"299,9551",,
20344,"0,496541","-0,4815198","-10,33073",0,0,"-27,33495","262,6052","-121,3288","613,2447","350,253","98,61079","61,45683","50,33574717","19,53275033","972,7000122",91634,3,"7,64",0,0,0,0,0,0,0,0,1,10,"839,8705249","610,6099703",600,"633,8000183",1000,"299,8401",,
20346,"1,065857","-0,01715299","-10,48628",0,0,"-27,52307","262,6052","-121,3288","612,7427","350,1916","99,46349","58,84195","50,33574717","19,53275033","972,7000122",91641,3,"7,64",0,0,0,0,0,0,0,0,1,10,"839,2384317","609,9778771",600,"633,8000183",1000,"299,7787",,
20486,"1,120519","1,424632","-11,09507",0,0,"-27,72087","262,5867","-121,222","612,2394","350,2975","100,3309","56,25573","50,33574733","19,53274883","971,7999878",91652,3,"7,64",0,0,0,0,0,0,0,0,1,10,"838,2452213","608,9846667",600,"632,8999939",1000,"299,8846",,
20149,"0,4716964","0,9542242","-11,19872",0,0,"-27,92897","262,5867","-121,222","611,7266","350,439","101,2634","53,78317","50,33574733","19,53274883","971,7999878",91660,3,"7,64",0,0,0,0,0,0,0,0,1,10,"837,5229471","608,2623925",600,"632,8999939",1000,"300,0261",,
20480,"1,378919","-0,04159248","-10,32047",0,0,"-28,12379","262,5681","-121,0797","611,2109","350,6726","102,2315","51,44775","50,3357475","19,53274683","970,9000244",91663,3,"7,64",0,0,0,0,0,0,0,0,1,10,"837,2521074","607,9915528",600,"632,0000305",1000,"300,2597",,
20391,"1,339431","-0,408573","-10,17014",0,0,"-28,30944","262,5681","-121,0797","610,6947","350,9499","103,1609","49,07953","50,3357475","19,53274683","970,9000244",91667,3,"7,64",0,0,0,0,0,0,0,0,1,10,"836,8909991","607,6304444",600,"632,0000305",1000,"300,537",,
20092,"2,012757","-0,3044009","-10,0713",0,0,"-28,49261","262,5681","-120,9254","610,1725","351,3165","104,0444","46,78779","50,3357475","19,53274467",970,91677,3,"7,64",0,0,0,0,0,0,0,0,1,10,"835,9882839","606,7277293",600,"631,1000061",1000,"300,9036",,
20006,"1,748672","-0,2535029","-10,12359",0,0,"-28,65459","262,5681","-120,9254","609,7098","351,6463","104,7216","44,79078","50,3357475","19,53274467",970,91683,3,"7,64",0,0,0,0,0,0,0,0,1,10,"835,4466931","606,1861385",600,"631,1000061",1000,"301,2334",,
20009,"1,582595","-0,165017","-10,14875",0,0,"-28,84217","262,5866","-120,7355","609,173","352,0568","105,5046","42,53283","50,33574733","19,532742","969,2000122",91686,3,"7,64",0,0,0,0,0,0,0,0,1,10,"835,1759084","605,9153538",600,"630,3000183",1000,"301,6439",,
20234,"1,484636","-0,1033075","-10,23762",0,0,"-29,026","262,5866","-120,7355","608,6454","352,5756","106,1358","40,23275","50,33574733","19,532742","969,2000122",91686,3,"7,64",0,0,0,0,0,0,0,0,1,10,"835,1759084","605,9153538",600,"630,3000183",1000,"302,1627",,
20023,"1,486628","-0,03858443","-10,32262",0,0,"-29,20988","262,5681","-120,6169","608,1157","353,0523","106,6561","37,99833","50,3357475","19,53274033","968,2999878",91687,3,"7,64",0,0,0,0,0,0,0,0,1,10,"835,0856485","605,8250939",600,"629,3999939",1000,"302,6394",,
20200,"2,663261","0,3649357","-10,0642",0,0,"-29,39179","262,5681","-120,6169","607,5891","353,4069","107,0687","35,73708","50,3357475","19,53274033","968,2999878",91687,3,"7,64",0,0,0,0,0,0,0,0,1,10,"835,0856485","605,8250939",600,"629,3999939",1000,"302,994",,
20340,"1,954277","0,4764718","-10,39887",0,0,"-29,57104","262,5496","-120,4508","607,0707","353,7656","107,3262","33,57297","50,33574767","19,532738","967,4000244",91687,3,"7,64",0,0,0,0,0,0,0,0,1,10,"835,0856485","605,8250939",600,"628,5000305",1000,"303,3527",,
20024,"2,81389","1,045497","-10,10854",0,0,"-29,72431","262,5496","-120,4508","606,6215","353,9744","107,421","31,62417","50,33574767","19,532738","967,4000244",91685,3,"7,64",0,0,0,0,0,0,0,0,1,10,"835,2661692","606,0056146",600,"628,5000305",1000,"303,5615",,
20029,"2,487673","1,922047","-9,825036",0,0,"-29,88754","262,531","-120,2965","606,1118","354,1379","107,4505","29,44784","50,33574783","19,53273583","966,5999756",91688,3,"7,64",0,0,0,0,0,0,0,0,1,10,"834,9953893","605,7348347",600,"627,6999817",1000,"303,725",,
20005,"2,315286","1,822822","-9,963861",0,0,"-30,05427","262,531","-120,2965","605,5958","354,2213","107,3146","27,22514","50,33574783","19,53273583","966,5999756",91690,3,"7,64",0,0,0,0,0,0,0,0,1,10,"834,8148734","605,5543188",600,"627,6999817",1000,"303,8084",,
20008,"12,09483","11,26641","10,26994",0,0,"-29,96541","262,5125","-120,1304","605,0822","354,5741","106,5204","25,4387","50,335748","19,5327335","965,7000122",91688,3,"7,64",0,0,0,0,0,0,0,0,1,10,"834,9953893","605,7348347",600,"626,8000183",1000,"304,1612",,
20015,"29,76388","23,53308","4,193972",0,0,"-29,84193","262,5125","-120,1304","604,5887","355,5493","103,9457","24,68712","50,335748","19,5327335","965,7000122",91683,3,"7,64",0,0,0,0,0,0,0,0,1,10,"835,4466931","606,1861385",600,"626,8000183",1000,"305,1364",,
20629,"40,29493","34,52949","2,51994",0,0,"-29,86021","262,4939","-119,9643","604,0785","357,3136","100,5148","24,56732","50,33574817","19,53273117","964,7999878",91689,3,"7,64",0,0,0,0,0,0,0,0,1,10,"834,905131","605,6445764",600,"625,8999939",1000,"306,9007",,
20727,"19,24657","22,23111","-5,35765",0,0,"-29,93505","262,4939","-119,9643","603,593","359,6409","95,86774","25,25502","50,33574817","19,53273117","964,7999878",91689,3,"7,64",0,0,0,0,0,0,0,0,1,10,"834,905131","605,6445764",600,"625,8999939",1000,"309,228",,
20006,"12,46078","21,17495","-12,49773",0,0,"-30,09258","262,4568","-119,8337","603,1763","2,0855","91,26384","26,3978","50,3357485","19,53272933","963,9000244",91691,3,"7,64",0,0,0,0,0,0,0,0,1,10,"834,7246166","605,464062",600,"625,0000305",1000,"-48,3274",,
20017,"-0,3459113","14,39387","-13,94637",0,0,"-30,3216","262,4568","-119,8337","602,6883","5,186636","85,62988","28,11604","50,3357485","19,53272933","963,9000244",91700,3,"7,64",0,0,0,0,0,0,0,0,1,10,"833,9123416","604,651787",600,"625,0000305",1000,"-45,226264",,
20013,"-4,484168","15,82309","-15,58206",0,0,"-30,58555","262,4568","-119,6557","602,1975","8,451157","79,93214","30,19447","50,3357485","19,53272683","963,0999756",91712,3,"7,64",0,0,0,0,0,0,0,0,1,10,"832,8294086","603,568854",600,"624,1999817",1000,"-41,961743",,
20005,"-13,97693","17,79667","-12,54438",0,0,"-30,81537","262,4568","-119,6557","601,6887","11,8854","74,59206","32,75588","50,3357485","19,53272683","963,0999756",91732,3,"7,64",0,0,0,0,0,0,0,0,1,10,"831,0247753","601,7642207",600,"624,1999817",1000,"-38,5275",,
20020,"-15,36507","15,57437","-9,816655",0,0,"-31,01378","262,4568","-119,5134","601,1548","15,25073","69,79223","35,76657","50,3357485","19,53272483","962,2000122",91755,3,"7,64",0,0,0,0,0,0,0,0,1,10,"828,9498408","599,6892862",600,"623,3000183",1000,"-35,16217",,
20000,"-15,58414","12,05385","-6,649861",0,0,"-31,16261","262,4568","-119,5134","600,5925","18,49339","65,55205","39,06672","50,3357485","19,53272483","962,2000122",91781,3,"7,64",0,0,0,0,0,0,0,0,1,10,"826,6047697","597,3442151",600,"623,3000183",1000,"-31,91951",,
20685,"-16,99815","13,98461","-1,371216",0,0,"-31,22126","262,4198","-119,3828","600,0068","21,25721","61,87794","42,6439","50,33574883","19,532723","961,4000244",91803,3,"7,64",0,0,0,0,0,0,0,0,1,10,"824,6208989","595,3603443",600,"622,5000305",1000,"-29,15569",,
20239,"-15,29763","12,06308","5,842294",0,0,"-31,14949","262,4198","-119,3828","599,3967","23,52213","58,72232","46,34315","50,33574883","19,532723","961,4000244",91821,3,"7,64",0,0,0,0,0,0,0,0,1,10,"822,9980183","593,7374636",600,"622,5000305",1000,"-26,89077",,
20017,"-12,9789","12,68821","7,257477",0,0,"-30,99316","262,4197","-119,0387","598,8604","24,93766","56,38381","49,53872","50,33574883","19,53271817","959,7000122",91839,3,"7,64",0,0,0,0,0,0,0,0,1,10,"821,3753952","592,1148406",600,"620,8000183",1000,"-25,47524",,
20013,"-9,291024","11,632","12,42502",0,0,"-30,74916","262,4197","-119,0387","598,2397","25,90279","54,11456","53,15437","50,33574883","19,53271817","959,7000122",91852,3,"7,64",0,0,0,0,0,0,0,0,1,10,"820,2036608","590,9431062",600,"620,8000183",1000,"-24,51011",,
20105,"-7,756178","12,39088","11,83847",0,0,"-30,49731","262,4568","-118,7658","597,6104","26,18567","52,06736","56,46831","50,3357485","19,53271433","958,9000244",91864,3,"7,64",0,0,0,0,0,0,0,0,1,10,"819,1221791","589,8616245",600,"620,0000305",1000,"-24,22723",,
20462,"-4,964303","11,302","13,63342",0,0,"-30,23128","262,4568","-118,7658","596,9897","25,78843","50,23462","59,38404","50,3357485","19,53271433","958,9000244",91871,3,"7,64",0,0,0,0,0,0,0,0,1,10,"818,4913676","589,230813",600,"620,0000305",1000,"-24,62447",,
20371,"-3,906299","13,3394","14,97473",0,0,"-29,95064","262,5125","-118,4692","596,3753","24,78768","48,52824","61,92858","50,335748","19,53271017","958,2000122",91878,3,"7,64",0,0,0,0,0,0,0,0,1,10,"817,860595","588,6000404",600,"619,3000183",1000,"-25,62522",,
20426,"-2,577355","12,86253","15,40415",0,0,"-29,67315","262,5125","-118,4692","595,7693","23,17829","46,91818","64,05291","50,335748","19,53271017","958,2000122",91885,3,"7,64",0,0,0,0,0,0,0,0,1,10,"817,2298613","587,9693067",600,"619,3000183",1000,"-27,23461",,
20000,"-2,956497","11,79389","11,20846",0,0,"-29,45569","262,5495","-118,2793","595,2421","21,24298","45,51701","65,55071","50,33574767","19,5327075","958,2000122",91890,3,"7,64",0,0,0,0,0,0,0,0,1,10,"816,7793611","587,5188065",600,"619,3000183",1000,"-29,16992",,
20018,"-0,5124044","9,285654","7,842119",0,0,"-29,26773","262,5495","-118,2793","594,6498","18,5424","43,95042","66,98657","50,33574767","19,5327075","957,4000244",91892,3,"7,64",0,0,0,0,0,0,0,0,1,10,"816,5991666","587,338612",600,"618,5000305",1000,"-31,8705",,
20008,"0,7859306","6,865716","5,275459",0,0,"-29,13625","262,5495","-118,2793","594,0651","15,42095","42,22518","68,01875","50,33574767","19,5327075","957,4000244",91894,3,"7,64",0,0,0,0,0,0,0,0,1,10,"816,4189752","587,1584206",600,"618,5000305",1000,"-34,99195",,
20618,"1,862586","5,96524","3,55938",0,0,"-29,06486","262,5681","-118,0894","593,4811","12,03228","40,45292","68,95605","50,3357475","19,53270483","956,5",91894,3,"7,64",0,0,0,0,0,0,0,0,1,10,"816,4189752","587,1584206",600,"617,6000061",1000,"-38,38062",,
20211,"4,434163","7,516073","3,232933",0,0,"-29,02969","262,5681","-118,0894","592,9789","8,909712","38,8603","69,74622","50,3357475","19,53270483","956,5",91894,3,"7,64",0,0,0,0,0,0,0,0,1,10,"816,4189752","587,1584206",600,"617,6000061",1000,"-41,503188",,
20010,"1,421921","6,886206","4,838696",0,0,"-28,94707","262,5866","-117,9471","592,4196","5,192691","37,00483","70,5819","50,33574733","19,53270283","955,5999756",91896,3,"7,64",0,0,0,0,0,0,0,0,1,10,"816,238787","586,9782324",600,"616,6999817",1000,"-45,220209",,
20014,"3,809642","5,555697","-3,866468",0,0,"-28,98245","262,5866","-117,9471","591,8665","1,448337","35,19983","71,47399","50,33574733","19,53270283","955,5999756",91900,3,"7,64",0,0,0,0,0,0,0,0,1,10,"815,8784202","586,6178656",600,"616,6999817",1000,"-48,964563",,
20008,"7,613539","3,978608","-6,280161",0,0,"-29,08567","262,6237","-117,7809","591,3145","357,8424","33,27123","72,39473","50,335747","19,5327005","954,7000122",91904,3,"7,64",0,0,0,0,0,0,0,0,1,10,"815,518066","586,2575114",600,"615,8000183",1000,"307,4295",,
20006,"7,368047","6,384789","-9,006378",0,0,"-29,22671","262,6237","-117,7809","590,7552","354,4879","31,18682","73,40185","50,335747","19,5327005","954,7000122",91907,3,"7,64",0,0,0,0,0,0,0,0,1,10,"815,2478088","585,9872541",600,"615,8000183",1000,"304,075",,
20377,"8,722273","8,34412","-13,66278",0,0,"-29,45779","262,6422","-117,6504","590,2053","351,4674","28,85997","74,47469","50,33574683","19,53269867","954,7000122",91908,3,"7,64",0,0,0,0,0,0,0,0,1,10,"815,1577246","585,89717",600,"615,8000183",1000,"301,0545",,
20137,"9,981654","7,628554","-12,29163",0,0,"-29,70358","262,6422","-117,6504","589,6505","348,9987","26,28363","75,61871","50,33574683","19,53269867","953,7999878",91907,3,"7,64",0,0,0,0,0,0,0,0,1,10,"815,2478088","585,9872541",600,"614,8999939",1000,"298,5858",,
20460,"7,187973","8,009114","-13,88071",0,0,"-29,95346","262,6607","-117,5317","589,1067","347,0315","23,49937","76,74193","50,33574667","19,532697","953,7999878",91908,3,"7,64",0,0,0,0,0,0,0,0,1,10,"815,1577246","585,89717",600,"614,8999939",1000,"296,6186",,
20275,"6,35497","8,477743","-15,21989",0,0,"-30,22447","262,6607","-117,5317","588,5542","345,5991","20,48234","77,95127","50,33574667","19,532697","952,9000244",91912,3,"7,64",0,0,0,0,0,0,0,0,1,10,"814,7973958","585,5368412",600,"614,0000305",1000,"295,1862",,
20213,"7,859817","9,659563","-14,86155",0,0,"-30,51738","262,6607","-117,5317","588,0038","344,7284","17,38159","79,13989","50,33574667","19,532697","952,9000244",91910,3,"7,64",0,0,0,0,0,0,0,0,1,10,"814,9775586","585,717004",600,"614,0000305",1000,"294,3155",,
20591,"6,44984","8,975274","-15,15479",0,0,"-30,7844","262,6978","-117,4012","587,4623","344,5144","14,15175","80,13505","50,33574633","19,53269517",952,91912,3,"7,64",0,0,0,0,0,0,0,0,1,10,"814,7973958","585,5368412",600,"613,1000061",1000,"294,1015",,
20750,"3,262607","5,836775","-12,76996",0,0,"-31,02565","262,6978","-117,4012","586,9237","344,7444","10,89372","81,07217","50,33574633","19,53269517",952,91912,3,"7,64",0,0,0,0,0,0,0,0,1,10,"814,7973958","585,5368412",600,"613,1000061",1000,"294,3315",,
20266,"6,327552","8,892716","-14,88576",0,0,"-31,26806","262,7163","-117,2588","586,3757","345,4046","7,634094","81,82656","50,33574617","19,53269317",951,91915,3,"7,64",0,0,0,0,0,0,0,0,1,10,"814,5271576","585,266603",600,"612,1000061",1000,"294,9917",,
20080,"5,392362","10,5059","-16,93072",0,0,"-31,55937","262,7163","-117,2588","585,8375","346,526","4,506786","82,21718","50,33574617","19,53269317",951,91916,3,"7,64",0,0,0,0,0,0,0,0,1,10,"814,4370798","585,1765252",600,"612,1000061",1000,"296,1131",,
20197,"2,692091","7,049212","-13,70713",0,0,"-31,83232","262,7163","-117,1164","585,2903","348,1584","1,410097","82,2486","50,33574617","19,53269117","950,0999756",91919,3,"7,64",0,0,0,0,0,0,0,0,1,10,"814,1668511","584,9062965",600,"611,1999817",1000,"297,7455",,
20097,"1,926893","5,717619","-10,74239",0,0,"-32,02974","262,7349","-117,0096","584,751","350,0556","358,4291","81,91526","50,335746","19,53268967","950,0999756",91920,3,"7,64",0,0,0,0,0,0,0,0,1,10,"814,0767764","584,8162218",600,"611,1999817",1000,"299,6427",,
20171,"-0,2313768","5,208107","-9,686257",0,0,"-32,19619","262,7349","-117,0096","584,2132","352,148","355,5172","81,33984","50,335746","19,53268967","949,0999756",91922,3,"7,64",0,0,0,0,0,0,0,0,1,10,"813,8966295","584,6360749",600,"610,1999817",1000,"301,7351",,
20551,"-1,620788","6,817803","-9,630338",0,0,"-32,34717","262,7349","-117,0096","583,674","354,3532","352,6244","80,46257","50,335746","19,53268967","949,0999756",91916,3,"7,64",0,0,0,0,0,0,0,0,1,10,"814,4370798","585,1765252",600,"610,1999817",1000,"303,9403",,
20393,"-1,25836","7,799964","-7,367145",0,0,"-32,46978","262,7349","-116,9029","583,1533","356,5848","349,7339","79,41022","50,335746","19,53268817","948,0999756",91914,3,"7,64",0,0,0,0,0,0,0,0,1,10,"814,6172362","585,3566816",600,"609,1999817",1000,"306,1719",,
20284,"-4,867147","8,01149","-6,265415",0,0,"-32,53321","262,7349","-116,9029","582,7025","358,5291","347,1883","78,38711","50,335746","19,53268817","948,0999756",91914,3,"7,64",0,0,0,0,0,0,0,0,1,10,"814,6172362","585,3566816",600,"609,1999817",1000,"308,1162",,
20022,"-7,048675","8,101964","-3,724411",0,0,"-32,57457","262,7534","-116,7842","582,1898","0,652444","344,2287","77,22761","50,33574583","19,5326865","947,2000122",91907,3,"7,64",0,0,0,0,0,0,0,0,1,10,"815,2478088","585,9872541",600,"608,3000183",1000,"-49,760456",,
20220,"-6,303389","8,281115","0,1630432",0,0,"-32,55464","262,7534","-116,6774","581,7051","2,621203","341,1301","76,04455","50,33574583","19,532685","947,2000122",91894,3,"7,64",0,0,0,0,0,0,0,0,1,10,"816,4189752","587,1584206",600,"608,3000183",1000,"-47,791697",,
20538,"-10,83862","12,20397","0,3429891",0,0,"-32,47482","262,7534","-116,6774","581,2439","4,33545","338,1501","75,09116","50,33574583","19,532685","946,2000122",91882,3,"7,64",0,0,0,0,0,0,0,0,1,10,"817,500171","588,2396164",600,"607,3000183",1000,"-46,07745",,
20591,"-10,77871","13,79589","2,960159",0,0,"-32,35701","262,7534","-116,6774","580,7966","5,907382","335,5206","74,48949","50,33574583","19,532685","946,2000122",91872,3,"7,64",0,0,0,0,0,0,0,0,1,10,"818,4012549","589,1407003",600,"607,3000183",1000,"-44,505518",,
19996,"-10,813","14,50458","4,726347",0,0,"-32,22144","262,772","-116,535","580,4263","7,20871","333,5657","74,33752","50,33574567","19,532683","945,2999878",91868,3,"7,64",0,0,0,0,0,0,0,0,1,10,"818,7617106","589,501156",600,"606,3999939",1000,"-43,20419",,
20009,"-10,37114","12,14438","3,415249",0,0,"-32,05713","262,7719","-116,3926","580,0162","8,598516","331,9904","74,74754","50,33574567","19,532681","945,2999878",91865,3,"7,64",0,0,0,0,0,0,0,0,1,10,"819,0320608","589,7715062",600,"606,3999939",1000,"-41,814384",,
20013,"-8,746523","9,687857","1,704309",0,0,"-31,9308","262,7719","-116,3926","579,6049","9,87252","331,0537","75,82361","50,33574567","19,532681","944,4000244",91869,3,"7,64",0,0,0,0,0,0,0,0,1,10,"818,6715955","589,4110409",600,"605,5000305",1000,"-40,54038",,
20429,"-12,68571","11,78616","3,489843",0,0,"-31,7886","262,7905","-116,2384","579,2025","11,13491","330,7103","77,54351","50,3357455","19,53267883","944,4000244",91876,3,"7,64",0,0,0,0,0,0,0,0,1,10,"818,0408118","588,7802572",600,"605,5000305",1000,"-39,27799",,
20356,"-14,00417","10,37147","2,005889",0,0,"-31,65047","262,7905","-116,2384","578,7952","12,34203","330,9146","80,00674","50,3357455","19,53267883","943,5",91891,3,"7,64",0,0,0,0,0,0,0,0,1,10,"816,6892634","587,4287088",600,"604,6000061",1000,"-38,07087",,
20157,"-12,37793","7,082171","1,364963",0,0,"-31,5474","262,7905","-116,096","578,4277","13,35575","331,4316","82,83253","50,3357455","19,53267683","942,5999756",91909,3,"7,64",0,0,0,0,0,0,0,0,1,10,"815,0676412","585,8070866",600,"603,6999817",1000,"-37,05715",,
20009,"-12,02894","4,759419","0,7321131",0,0,"-31,45568","262,7905","-116,096","577,9858","14,36527","332,4097","86,77073","50,3357455","19,53267683","942,5999756",91923,3,"7,64",0,0,0,0,0,0,0,0,1,10,"813,8065573","584,5460026",600,"603,6999817",1000,"-36,04763",,
20012,"-12,90215","3,527696","-0,4311064",0,0,"-31,39345","262,7905","-115,9417","577,5179","15,17622","333,7795","91,38503","50,3357455","19,53267467","941,7000122",91944,3,"7,64",0,0,0,0,0,0,0,0,1,10,"811,9152229","582,6546683",600,"602,8000183",1000,"-35,23668",,
20013,"-10,57388","0,2300695","-1,926561",0,0,"-31,36309","262,7905","-115,9417","577,0377","15,70692","335,4745","96,64581","50,3357455","19,53267467","941,7000122",91966,3,"7,64",0,0,0,0,0,0,0,0,1,10,"809,9342001","580,6736455",600,"602,8000183",1000,"-34,70598",,
20040,"-9,524218","-1,783327","-2,132862",0,0,"-31,34584","262,7905","-115,8349","576,5311","15,9598","337,4505","102,5497","50,3357455","19,53267317","940,7999878",91991,3,"7,64",0,0,0,0,0,0,0,0,1,10,"807,6835036","578,422949",600,"601,8999939",1000,"-34,4531",,
